deltaGreen,deltaRed,dissimilarity,entropy,exposureGreenRed,exposureRedGreen,greenRatio,gridId,isolationGreen,isolationRed,moranGreen,moranRed,redRatio,seed,similarWanted,step,unsatisfiedRatio
0.6419429546562637,0.6224131121642982,0.17032680856177004,0.07695085070838342,0.5569708716054506,0.36093120305301196,0.20516608981485804,./Grids/quantGrids/-18652828473_config.csv,0.44302912839454667,0.639068796946987,0.0034571151731035573,0.0034571151731035703,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
0.7195270270270252,0.7293736246463347,0.15369141254083127,0.07162124561883666,0.5638886000526965,0.3607397991534858,0.20516608981485804,./Grids/quantGrids/14525407863_config.csv,0.4361113999473041,0.6392602008465158,-0.002040805995727294,-0.0020408059957273,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,0.9996165644171779
0.7342888999008892,0.7283442776735432,0.15507276289504543,0.07279341773378945,0.5664557875490545,0.35744458388805317,0.20516608981485804,./Grids/quantGrids/11438580621_config.csv,0.43354421245094416,0.6425554161119476,-0.0029227920554645184,-0.002922792055464514,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,0.9994248466257669
0.6757530120481908,0.6857940446650128,0.17113491185586016,0.0761990412044751,0.5680541534546034,0.3509813503975089,0.20516608981485804,./Grids/quantGrids/-5328387501_config.csv,0.43194584654539797,0.6490186496024908,0.006907542876798302,0.006907542876798305,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,0.999808282208589
0.6683560311283999,0.6553164556961999,0.15568019504506728,0.06969080809980159,0.561031266395912,0.36502540623734075,0.20516608981485804,./Grids/quantGrids/-11258480653_config.csv,0.43896873360408695,0.6349745937626601,-0.0035762785749382316,-0.0035762785749382277,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
0.42969714964370553,0.42141272902603677,0.19534957941745282,0.06177119452187423,0.5513793917312235,0.3730805591752585,0.20516608981485804,./Grids/quantGrids/-12894292213_config.csv,0.4486206082687758,0.6269194408247428,-0.003837698714194201,-0.003837698714194216,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
0.42888312912346904,0.42409987071751554,0.19158999784935357,0.062663659676795,0.5482971656727881,0.37604608453705596,0.20516608981485804,./Grids/quantGrids/6027881373_config.csv,0.45170283432721353,0.6239539154629427,-0.0037869146878324266,-0.0037869146878324526,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
0.41440799210656337,0.4033670429601757,0.20196120018508357,0.061713965630789715,0.5656128201851213,0.35951620775015364,0.20516608981485804,./Grids/quantGrids/-5694203882_config.csv,0.43438717981488,0.640483792249846,-0.004004572500288486,-0.00400457250028847,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
0.22789855072463694,0.22325333757151938,0.20848927093986372,0.053381223292074856,0.5621056566989948,0.3698533723353199,0.20516608981485804,./Grids/quantGrids/-6266391331_config.csv,0.43789434330100535,0.6301466276646794,-0.006815262441142417,-0.006815262441142366,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
0.5661486486486476,0.5548536895674298,0.1794138740703629,0.06526560109190568,0.5574418106585661,0.36737259277498285,0.20516608981485804,./Grids/quantGrids/21156392382_config.csv,0.4425581893414352,0.6326274072250168,-0.0015737241003640156,-0.0015737241003640303,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
0.5681268364348708,0.541146817895402,0.1825474117261514,0.06171489298882794,0.5650693880631668,0.363538654828288,0.20516608981485804,./Grids/quantGrids/19055430491_config.csv,0.4349306119368342,0.6364613451717133,-0.004599013013721333,-0.004599013013721354,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
0.3486192930780545,0.33836819754639696,0.21603774648400662,0.06910598497635918,0.5578447029490897,0.35744877631560057,0.20516608981485804,./Grids/quantGrids/7793085472_config.csv,0.4421552970509093,0.6425512236843973,-0.005381148848283082,-0.005381148848283138,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
0.29076271186440666,0.28660345921929603,0.21835045256396587,0.06516073030380763,0.5556929953443823,0.36417202011620137,0.20516608981485804,./Grids/quantGrids/-12537598382_config.csv,0.4443070046556171,0.6358279798837996,-0.002798671159265767,-0.002798671159265768,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
0.38142857142857195,0.35256714060031646,0.19876282751911586,0.060389756876846314,0.5627915880495052,0.36470317443587175,0.20516608981485804,./Grids/quantGrids/10284030502_config.csv,0.4372084119504946,0.6352968255641278,0.0037332011437699168,0.0037332011437699046,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
0.4715116279069751,0.4840574037834302,0.19844566816850978,0.06723564145750657,0.5405205841188637,0.37903433002464426,0.20516608981485804,./Grids/quantGrids/-8382520751_config.csv,0.459479415881135,0.6209656699753562,-0.005817848964458445,-0.005817848964458442,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
0.4097852611029761,0.39359883170192556,0.20267173849157893,0.059606718977506204,0.5629948750379333,0.36424897346154816,0.20516608981485804,./Grids/quantGrids/13284182713_config.csv,0.4370051249620667,0.63575102653845,-0.0036618643009926465,-0.00366186430099263,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
0.49087487781035793,0.49949526813880124,0.1953295034398118,0.0710523415720044,0.5574466397170084,0.35979048102870576,0.20516608981485804,./Grids/quantGrids/-12835180821_config.csv,0.44255336028299175,0.6402095189712936,-0.004281677855034687,-0.004281677855034677,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
0.37062905641537724,0.33371848739495796,0.21657895975830846,0.06575469596116525,0.5676455144739749,0.35387300513270187,0.20516608981485804,./Grids/quantGrids/10099110921_config.csv,0.4323544855260247,0.6461269948672971,8.93714380493072E-4,8.937143804930598E-4,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
0.5575278720310223,0.5528972407231203,0.1804426041168464,0.06561160306843064,0.5588111870626441,0.36562875956556734,0.20516608981485804,./Grids/quantGrids/960536221_config.csv,0.44118881293735546,0.6343712404344317,-6.82550962982048E-4,-6.825509629820144E-4,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
0.4784756097560929,0.47307643714466235,0.18842488020584572,0.06784850792662674,0.5590514682379167,0.36198847438020476,0.20516608981485804,./Grids/quantGrids/14587718181_config.csv,0.4409485317620836,0.6380115256197948,-0.001179318079328418,-0.0011793180793284147,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
0.32826065654091124,0.30344488188976426,0.217485638890925,0.062307300930645196,0.5617893145303365,0.3611376349469032,0.20516608981485804,./Grids/quantGrids/9314170552_config.csv,0.43821068546966246,0.6388623650530962,-0.006496732882993336,-0.006496732882993339,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
0.3782073877353934,0.35130763116057306,0.20992001744124902,0.06880453506189836,0.5522489292143464,0.3636589928149162,0.20516608981485804,./Grids/quantGrids/-3640078881_config.csv,0.4477510707856533,0.6363410071850839,-0.0010748110483083159,-0.0010748110483083417,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
0.32996288965858533,0.2959350547730824,0.207952027963039,0.06453413290201723,0.5659984910383343,0.3580228326724484,0.20516608981485804,./Grids/quantGrids/-15015939242_config.csv,0.4340015089616653,0.6419771673275505,-0.0036636515911688877,-0.0036636515911688873,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
0.3251746187899651,0.27400015708451114,0.20420770142167305,0.057065352054765775,0.5678776667780767,0.3627066593024919,0.20516608981485804,./Grids/quantGrids/12294225871_config.csv,0.43212233322192256,0.6372933406975091,0.0035445095143539617,0.0035445095143539604,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
0.21350262279446847,0.1922659506251998,0.22299494093991898,0.05965000401368586,0.5530586301010302,0.3718383928572818,0.20516608981485804,./Grids/quantGrids/3707473041_config.csv,0.44694136989896893,0.6281616071427184,-6.124086656038457E-4,-6.124086656038375E-4,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
0.216131984585741,0.19445859872611465,0.22289680055962563,0.06233924665399232,0.5546567191682115,0.3667093468131242,0.20516608981485804,./Grids/quantGrids/-8082686721_config.csv,0.44534328083178837,0.633290653186877,-1.6574961379692117E-4,-1.657496137969648E-4,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
0.33800523062292076,0.326041599743013,0.22391168964716093,0.06721176467619618,0.5465804148955652,0.3692446554851818,0.20516608981485804,./Grids/quantGrids/20721264603_config.csv,0.4534195851044346,0.6307553445148176,-0.0017654709701850433,-0.0017654709701850943,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
0.2547600767754315,0.22558109833971934,0.20719990292761484,0.05694190733313458,0.557457379113496,0.370926302066579,0.20516608981485804,./Grids/quantGrids/5647008511_config.csv,0.44254262088650415,0.629073697933422,-0.007309671578342306,-0.007309671578342332,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
0.287758279782501,0.26096930786094613,0.21357938359662526,0.05839309421543055,0.568115462635073,0.3599428690606802,0.20516608981485804,./Grids/quantGrids/-7266963241_config.csv,0.43188453736492693,0.6400571309393196,-0.0025377146186713064,-0.00253771461867131,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
0.230306522805297,0.2030272269436571,0.21790878931036792,0.05979437100702309,0.5638053799779918,0.36185054132046685,0.20516608981485804,./Grids/quantGrids/1893712123_config.csv,0.436194620022008,0.6381494586795319,5.172424454557858E-4,5.172424454557272E-4,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
0.28513779527559,0.2651507537688438,0.2141539389862704,0.060141743712936076,0.5650096695272491,0.36058406045206376,0.20516608981485804,./Grids/quantGrids/20533943511_config.csv,0.4349903304727504,0.6394159395479365,-0.005341646346322375,-0.005341646346322332,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
0.468162650602412,0.4765508684863529,0.17904371829750784,0.06074423151375403,0.573954787140672,0.3546271513598692,0.20516608981485804,./Grids/quantGrids/-13545381501_config.csv,0.42604521285932867,0.6453728486401311,-1.7735322754445135E-4,-1.7735322754448572E-4,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
0.2882340009770389,0.2798982328810349,0.22521347882970463,0.06894225481919139,0.5555500375001818,0.35885482068882113,0.20516608981485804,./Grids/quantGrids/-425250383_config.csv,0.4444499624998178,0.6411451793111794,-8.340837502848807E-4,-8.340837502848486E-4,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
0.2750609756097553,0.2529090334807331,0.2152637012156602,0.06129232002505196,0.5618414109782088,0.36379497552284545,0.20516608981485804,./Grids/quantGrids/-19438823361_config.csv,0.43815858902179144,0.6362050244771541,-9.218024287825679E-4,-9.218024287825819E-4,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
0.29480769230769205,0.26802469135802504,0.20230794222022316,0.05593379151652408,0.5789755639502752,0.35310361554498243,0.20516608981485804,./Grids/quantGrids/-15521851023_config.csv,0.42102443604972506,0.6468963844550177,-0.00460699704117924,-0.0046069970411792465,0.3165666388721434,-3134119071689500929,0.8791043222560533,21.0,1.0
